Date,Depth,CorrTemp,CorrLow,CorrHigh
2024-05-18 14:30:00,20,7.57,6.18,8.96
2024-05-18 14:30:00,30,6.11,4.6,7.63
2024-05-18 14:30:00,40,4.91,3.4,6.43
2024-05-18 14:30:00,50,4.13,2.75,5.51
2024-05-18 15:30:00,5,10.19,8.1,12.28
2024-05-18 15:30:00,10,10.45,9.06,11.85
2024-05-18 15:30:00,15,8.99,7.6,10.39
2024-05-18 15:30:00,20,7.47,6.07,8.86
2024-05-18 15:30:00,30,5.92,4.4,7.43
2024-05-18 15:30:00,40,4.76,3.25,6.28
2024-05-18 15:30:00,50,4.04,2.66,5.42
2024-05-18 16:30:00,5,10.14,8.05,12.23
2024-05-18 16:30:00,10,10.34,8.95,11.74
2024-05-18 16:30:00,15,8.94,7.54,10.33
2024-05-18 16:30:00,20,7.45,6.05,8.84
2024-05-18 16:30:00,30,5.95,4.43,7.46
2024-05-18 16:30:00,40,4.8,3.28,6.31
2024-05-18 16:30:00,50,4.1,2.72,5.48
2024-05-18 17:30:00,5,10.17,8.08,12.26
2024-05-18 17:30:00,10,10.38,8.99,11.78
2024-05-18 17:30:00,15,9.0,7.61,10.4
2024-05-18 17:30:00,20,7.53,6.14,8.92
2024-05-18 17:30:00,30,6.02,4.51,7.54
2024-05-18 17:30:00,40,4.82,3.31,6.33
2024-05-18 17:30:00,50,4.08,2.7,5.46
2024-05-18 18:30:00,5,10.17,8.08,12.26
2024-05-18 18:30:00,10,10.42,9.03,11.81
2024-05-18 18:30:00,15,9.0,7.61,10.39
2024-05-18 18:30:00,20,7.51,6.11,8.9
2024-05-18 18:30:00,30,5.94,4.42,7.45
2024-05-18 18:30:00,40,4.73,3.22,6.25
2024-05-18 18:30:00,50,3.99,2.61,5.37
2024-05-18 19:30:00,5,10.19,8.1,12.28
2024-05-18 19:30:00,10,10.46,9.06,11.85
2024-05-18 19:30:00,15,8.98,7.58,10.37
2024-05-18 19:30:00,20,7.45,6.05,8.84
2024-05-18 19:30:00,30,5.78,4.27,7.3
2024-05-18 19:30:00,40,4.66,3.15,6.18
2024-05-18 19:30:00,50,4.01,2.63,5.39
2024-05-18 20:30:00,5,10.2,8.11,12.29
2024-05-18 20:30:00,10,10.5,9.1,11.89
2024-05-18 20:30:00,15,8.92,7.53,10.32
2024-05-18 20:30:00,20,7.36,5.96,8.75
2024-05-18 20:30:00,30,5.59,4.08,7.1
2024-05-18 20:30:00,40,4.53,3.02,6.04
2024-05-18 20:30:00,50,3.95,2.57,5.33
2024-05-18 21:30:00,5,10.23,8.14,12.32
2024-05-18 21:30:00,10,10.54,9.15,11.94
2024-05-18 21:30:00,15,8.92,7.53,10.31
2024-05-18 21:30:00,20,7.33,5.93,8.72
2024-05-18 21:30:00,30,5.48,3.96,6.99
2024-05-18 21:30:00,40,4.46,2.95,5.98
2024-05-18 21:30:00,50,3.91,2.53,5.29
2024-05-18 22:30:00,5,10.24,8.14,12.33
2024-05-18 22:30:00,10,10.57,9.17,11.96
2024-05-18 22:30:00,15,8.91,7.52,10.31
2024-05-18 22:30:00,20,7.32,5.92,8.71
2024-05-18 22:30:00,30,5.45,3.94,6.97
2024-05-18 22:30:00,40,4.44,2.93,5.96
2024-05-18 22:30:00,50,3.9,2.52,5.28
2024-05-18 23:30:00,5,10.21,8.12,12.31
2024-05-18 23:30:00,10,10.54,9.15,11.94
2024-05-18 23:30:00,15,8.89,7.5,10.29
2024-05-18 23:30:00,20,7.32,5.92,8.71
2024-05-18 23:30:00,30,5.48,3.96,6.99
2024-05-18 23:30:00,40,4.47,2.96,5.99
2024-05-18 23:30:00,50,3.92,2.54,5.3
2024-05-19 00:30:00,5,10.21,8.12,12.3
2024-05-19 00:30:00,10,10.55,9.16,11.95
2024-05-19 00:30:00,15,8.91,7.51,10.3
2024-05-19 00:30:00,20,7.34,5.95,8.73
2024-05-19 00:30:00,30,5.5,3.98,7.01
2024-05-19 00:30:00,40,4.48,2.97,5.99
2024-05-19 00:30:00,50,3.92,2.54,5.3
2024-05-19 01:30:00,5,10.22,8.13,12.31
2024-05-19 01:30:00,10,10.58,9.19,11.98
2024-05-19 01:30:00,15,8.94,7.55,10.34
2024-05-19 01:30:00,20,7.34,5.94,8.73
2024-05-19 01:30:00,30,5.44,3.93,6.95
2024-05-19 01:30:00,40,4.42,2.91,5.94
2024-05-19 01:30:00,50,3.88,2.5,5.26
2024-05-19 02:30:00,5,10.25,8.16,12.34
2024-05-19 02:30:00,10,10.65,9.25,12.04
2024-05-19 02:30:00,15,9.05,7.65,10.44
2024-05-19 02:30:00,20,7.43,6.03,8.82
2024-05-19 02:30:00,30,5.5,3.99,7.01
2024-05-19 02:30:00,40,4.44,2.93,5.95
2024-05-19 02:30:00,50,3.85,2.47,5.24
2024-05-19 03:30:00,5,10.24,8.15,12.33
2024-05-19 03:30:00,10,10.67,9.27,12.06
2024-05-19 03:30:00,15,9.12,7.73,10.51
2024-05-19 03:30:00,20,7.49,6.09,8.88
2024-05-19 03:30:00,30,5.55,4.04,7.06
2024-05-19 03:30:00,40,4.43,2.92,5.94
2024-05-19 03:30:00,50,3.8,2.42,5.18
2024-05-19 04:30:00,5,10.23,8.14,12.32
2024-05-19 04:30:00,10,10.67,9.27,12.06
2024-05-19 04:30:00,15,9.17,7.78,10.57
2024-05-19 04:30:00,20,7.52,6.13,8.92
2024-05-19 04:30:00,30,5.57,4.05,7.08
2024-05-19 04:30:00,40,4.44,2.92,5.95
2024-05-19 04:30:00,50,3.81,2.43,5.19
2024-05-19 05:30:00,5,10.22,8.12,12.31
2024-05-19 05:30:00,10,10.65,9.26,12.05
2024-05-19 05:30:00,15,9.24,7.85,10.63
2024-05-19 05:30:00,20,7.64,6.24,9.03
2024-05-19 05:30:00,30,5.77,4.25,7.28
2024-05-19 05:30:00,40,4.54,3.03,6.06
2024-05-19 05:30:00,50,3.82,2.44,5.2
2024-05-19 06:30:00,5,10.23,8.14,12.32
2024-05-19 06:30:00,10,10.67,9.28,12.06
2024-05-19 06:30:00,15,9.27,7.87,10.66
2024-05-19 06:30:00,20,7.68,6.29,9.08
2024-05-19 06:30:00,30,5.86,4.34,7.37
2024-05-19 06:30:00,40,4.64,3.13,6.15
2024-05-19 06:30:00,50,3.92,2.54,5.3
2024-05-19 07:30:00,5,10.23,8.14,12.32
2024-05-19 07:30:00,10,10.64,9.24,12.03
2024-05-19 07:30:00,15,9.21,7.82,10.61
2024-05-19 07:30:00,20,7.61,6.22,9.01
2024-05-19 07:30:00,30,5.77,4.25,7.28
2024-05-19 07:30:00,40,4.62,3.11,6.14
2024-05-19 07:30:00,50,3.97,2.59,5.35
2024-05-19 08:30:00,5,10.23,8.14,12.32
2024-05-19 08:30:00,10,10.6,9.21,11.99
2024-05-19 08:30:00,15,9.12,7.72,10.51
2024-05-19 08:30:00,20,7.5,6.11,8.9
2024-05-19 08:30:00,30,5.6,4.09,7.12
2024-05-19 08:30:00,40,4.5,2.98,6.01
2024-05-19 08:30:00,50,3.86,2.48,5.24
2024-05-19 09:30:00,5,10.18,8.09,12.27
2024-05-19 09:30:00,10,10.48,9.09,11.88
2024-05-19 09:30:00,15,8.97,7.58,10.36
2024-05-19 09:30:00,20,7.37,5.97,8.76
2024-05-19 09:30:00,30,5.48,3.96,6.99
2024-05-19 09:30:00,40,4.52,3.01,6.03
2024-05-19 09:30:00,50,4.02,2.64,5.4
2024-05-19 10:30:00,5,10.15,8.06,12.25
2024-05-19 10:30:00,10,10.43,9.04,11.83
2024-05-19 10:30:00,15,8.9,7.5,10.29
2024-05-19 10:30:00,20,7.31,5.91,8.7
2024-05-19 10:30:00,30,5.44,3.92,6.95
2024-05-19 10:30:00,40,4.49,2.97,6.0
2024-05-19 10:30:00,50,3.98,2.6,5.36
2024-05-19 11:30:00,5,10.16,8.07,12.25
2024-05-19 11:30:00,10,10.45,9.05,11.84
2024-05-19 11:30:00,15,8.9,7.5,10.29
2024-05-19 11:30:00,20,7.33,5.93,8.72
2024-05-19 11:30:00,30,5.47,3.95,6.98
2024-05-19 11:30:00,40,4.54,3.02,6.05
2024-05-19 11:30:00,50,4.04,2.66,5.42
2024-05-19 12:30:00,5,10.17,8.08,12.26
2024-05-19 12:30:00,10,10.44,9.05,11.83
2024-05-19 12:30:00,15,8.89,7.5,10.28
2024-05-19 12:30:00,20,7.32,5.93,8.72
2024-05-19 12:30:00,30,5.46,3.95,6.97
2024-05-19 12:30:00,40,4.39,2.88,5.91
2024-05-19 12:30:00,50,3.75,2.37,5.13
2024-05-19 13:30:00,5,10.2,8.11,12.29
2024-05-19 13:30:00,10,10.46,9.06,11.85
2024-05-19 13:30:00,15,8.89,7.5,10.29
2024-05-19 13:30:00,20,7.33,5.93,8.72
2024-05-19 13:30:00,30,5.43,3.92,6.95
2024-05-19 13:30:00,40,4.38,2.87,5.9
2024-05-19 13:30:00,50,3.76,2.38,5.14
2024-05-19 14:30:00,5,10.27,8.17,12.36
2024-05-19 14:30:00,10,10.47,9.07,11.86
2024-05-19 14:30:00,15,8.91,7.52,10.31
2024-05-19 14:30:00,20,7.34,5.94,8.73
2024-05-19 14:30:00,30,5.42,3.91,6.94
2024-05-19 14:30:00,40,4.39,2.88,5.91
2024-05-19 14:30:00,50,3.8,2.42,5.18
2024-05-19 15:30:00,5,10.35,8.26,12.44
2024-05-19 15:30:00,10,10.5,9.11,11.9
2024-05-19 15:30:00,15,8.94,7.54,10.33
2024-05-19 15:30:00,20,7.34,5.94,8.73
2024-05-19 15:30:00,30,5.35,3.84,6.87
2024-05-19 15:30:00,40,4.39,2.88,5.91
2024-05-19 15:30:00,50,3.89,2.51,5.27
2024-05-19 16:30:00,5,10.45,8.35,12.54
2024-05-19 16:30:00,10,10.53,9.14,11.93
2024-05-19 16:30:00,15,8.99,7.59,10.38
2024-05-19 16:30:00,20,7.36,5.97,8.76
2024-05-19 16:30:00,30,5.35,3.84,6.87
2024-05-19 16:30:00,40,4.39,2.88,5.91
2024-05-19 16:30:00,50,3.89,2.51,5.27
2024-05-19 17:30:00,5,10.49,8.4,12.58
2024-05-19 17:30:00,10,10.51,9.11,11.9
2024-05-19 17:30:00,15,8.95,7.56,10.35
2024-05-19 17:30:00,20,7.32,5.93,8.72
2024-05-19 17:30:00,30,5.29,3.77,6.8
2024-05-19 17:30:00,40,4.36,2.85,5.87
2024-05-19 17:30:00,50,3.89,2.51,5.27
2024-05-19 18:30:00,5,10.51,8.42,12.6
2024-05-19 18:30:00,10,10.5,9.11,11.89
2024-05-19 18:30:00,15,8.94,7.55,10.33
2024-05-19 18:30:00,20,7.29,5.9,8.68
2024-05-19 18:30:00,30,5.23,3.72,6.74
2024-05-19 18:30:00,40,4.29,2.78,5.8
2024-05-19 18:30:00,50,3.81,2.43,5.19
2024-05-19 19:30:00,5,10.5,8.4,12.59
2024-05-19 19:30:00,10,10.49,9.09,11.88
2024-05-19 19:30:00,15,8.93,7.54,10.33
2024-05-19 19:30:00,20,7.3,5.9,8.69
2024-05-19 19:30:00,30,5.27,3.76,6.78
2024-05-19 19:30:00,40,4.3,2.78,5.81
2024-05-19 19:30:00,50,3.78,2.4,5.16
2024-05-19 20:30:00,5,10.47,8.38,12.56
2024-05-19 20:30:00,10,10.46,9.06,11.85
2024-05-19 20:30:00,15,8.92,7.52,10.31
2024-05-19 20:30:00,20,7.34,5.94,8.73
2024-05-19 20:30:00,30,5.39,3.88,6.9
2024-05-19 20:30:00,40,4.35,2.83,5.86
2024-05-19 20:30:00,50,3.75,2.37,5.13
2024-05-19 21:30:00,5,10.39,8.3,12.48
2024-05-19 21:30:00,10,10.43,9.03,11.82
2024-05-19 21:30:00,15,8.88,7.48,10.27
2024-05-19 21:30:00,20,7.32,5.92,8.71
2024-05-19 21:30:00,30,5.43,3.91,6.94
2024-05-19 21:30:00,40,4.38,2.86,5.89
2024-05-19 21:30:00,50,3.73,2.35,5.11
2024-05-19 22:30:00,5,10.34,8.25,12.43
2024-05-19 22:30:00,10,10.39,8.99,11.78
2024-05-19 22:30:00,15,8.79,7.39,10.18
2024-05-19 22:30:00,20,7.24,5.85,8.64
2024-05-19 22:30:00,30,5.35,3.83,6.86
2024-05-19 22:30:00,40,4.34,2.83,5.86
2024-05-19 22:30:00,50,3.73,2.35,5.11
2024-05-19 23:30:00,5,10.29,8.2,12.39
2024-05-19 23:30:00,10,10.34,8.95,11.74
2024-05-19 23:30:00,15,8.71,7.32,10.11
2024-05-19 23:30:00,20,7.18,5.79,8.57
2024-05-19 23:30:00,30,5.29,3.77,6.8
2024-05-19 23:30:00,40,4.39,2.88,5.91
2024-05-19 23:30:00,50,3.85,2.46,5.23
2024-05-20 00:30:00,5,10.31,8.22,12.4
2024-05-20 00:30:00,10,10.33,8.94,11.73
2024-05-20 00:30:00,15,8.64,7.25,10.04
2024-05-20 00:30:00,20,7.09,5.7,8.49
2024-05-20 00:30:00,30,5.15,3.64,6.66
2024-05-20 00:30:00,40,4.29,2.78,5.81
2024-05-20 00:30:00,50,3.74,2.36,5.12
2024-05-20 01:30:00,5,10.38,8.29,12.48
2024-05-20 01:30:00,10,10.34,8.95,11.74
2024-05-20 01:30:00,15,8.62,7.23,10.02
2024-05-20 01:30:00,20,7.06,5.66,8.45
2024-05-20 01:30:00,30,5.06,3.55,6.58
2024-05-20 01:30:00,40,4.27,2.76,5.78
2024-05-20 01:30:00,50,3.76,2.38,5.14
2024-05-20 02:30:00,5,10.46,8.37,12.55
2024-05-20 02:30:00,10,10.32,8.93,11.72
2024-05-20 02:30:00,15,8.6,7.21,10.0
2024-05-20 02:30:00,20,7.02,5.62,8.41
2024-05-20 02:30:00,30,5.02,3.51,6.53
2024-05-20 02:30:00,40,4.3,2.78,5.81
2024-05-20 02:30:00,50,3.85,2.47,5.23
2024-05-20 03:30:00,5,10.48,8.38,12.57
2024-05-20 03:30:00,10,10.29,8.89,11.68
2024-05-20 03:30:00,15,8.59,7.19,9.98
2024-05-20 03:30:00,20,6.97,5.58,8.37
2024-05-20 03:30:00,30,4.95,3.44,6.47
2024-05-20 03:30:00,40,4.18,2.67,5.7
2024-05-20 03:30:00,50,3.71,2.33,5.09
2024-05-20 04:30:00,5,10.48,8.39,12.57
2024-05-20 04:30:00,10,10.28,8.88,11.67
2024-05-20 04:30:00,15,8.59,7.2,9.99
2024-05-20 04:30:00,20,6.97,5.58,8.37
2024-05-20 04:30:00,30,4.94,3.43,6.45
2024-05-20 04:30:00,40,4.24,2.72,5.75
2024-05-20 04:30:00,50,3.86,2.48,5.24
2024-05-20 05:30:00,5,10.48,8.39,12.57
2024-05-20 05:30:00,10,10.3,8.91,11.69
2024-05-20 05:30:00,15,8.65,7.25,10.04
2024-05-20 05:30:00,20,7.02,5.62,8.41
2024-05-20 05:30:00,30,5.0,3.48,6.51
2024-05-20 05:30:00,40,4.26,2.74,5.77
2024-05-20 05:30:00,50,3.86,2.48,5.24
2024-05-20 06:30:00,5,10.47,8.38,12.56
2024-05-20 06:30:00,10,10.28,8.88,11.67
2024-05-20 06:30:00,15,8.63,7.24,10.03
2024-05-20 06:30:00,20,6.99,5.6,8.39
2024-05-20 06:30:00,30,4.95,3.43,6.46
2024-05-20 06:30:00,40,4.24,2.72,5.75
2024-05-20 06:30:00,50,3.88,2.5,5.26
2024-05-20 07:30:00,5,10.49,8.4,12.58
2024-05-20 07:30:00,10,10.31,8.92,11.71
2024-05-20 07:30:00,15,8.69,7.3,10.09
2024-05-20 07:30:00,20,7.06,5.66,8.45
2024-05-20 07:30:00,30,5.02,3.51,6.53
2024-05-20 07:30:00,40,4.19,2.68,5.7
2024-05-20 07:30:00,50,3.73,2.35,5.11
2024-05-20 08:30:00,5,10.53,8.44,12.62
2024-05-20 08:30:00,10,10.39,8.99,11.78
2024-05-20 08:30:00,15,8.77,7.38,10.17
2024-05-20 08:30:00,20,7.14,5.75,8.54
2024-05-20 08:30:00,30,5.1,3.58,6.61
2024-05-20 08:30:00,40,4.25,2.73,5.76
2024-05-20 08:30:00,50,3.78,2.4,5.16
2024-05-20 09:30:00,5,10.54,8.45,12.63
2024-05-20 09:30:00,10,10.4,9.0,11.79
2024-05-20 09:30:00,15,8.77,7.37,10.16
2024-05-20 09:30:00,20,7.12,5.73,8.52
2024-05-20 09:30:00,30,5.04,3.52,6.55
2024-05-20 09:30:00,40,4.22,2.71,5.73
2024-05-20 09:30:00,50,3.79,2.41,5.17
2024-05-20 10:30:00,5,10.54,8.45,12.63
2024-05-20 10:30:00,10,10.4,9.01,11.79
2024-05-20 10:30:00,15,8.78,7.39,10.18
2024-05-20 10:30:00,20,7.14,5.75,8.53
2024-05-20 10:30:00,30,5.07,3.56,6.59
2024-05-20 10:30:00,40,4.25,2.73,5.76
2024-05-20 10:30:00,50,3.82,2.44,5.2
2024-05-20 11:30:00,5,10.52,8.43,12.61
2024-05-20 11:30:00,10,10.38,8.98,11.77
2024-05-20 11:30:00,15,8.76,7.37,10.16
2024-05-20 11:30:00,20,7.14,5.74,8.53
2024-05-20 11:30:00,30,5.07,3.56,6.59
2024-05-20 11:30:00,40,4.23,2.72,5.74
2024-05-20 11:30:00,50,3.76,2.38,5.14
2024-05-20 12:30:00,5,10.49,8.39,12.58
2024-05-20 12:30:00,10,10.32,8.93,11.72
2024-05-20 12:30:00,15,8.67,7.28,10.06
2024-05-20 12:30:00,20,7.05,5.66,8.44
2024-05-20 12:30:00,30,5.0,3.49,6.51
2024-05-20 12:30:00,40,4.17,2.66,5.68
2024-05-20 12:30:00,50,3.69,2.31,5.07
2024-05-20 13:30:00,5,10.49,8.39,12.58
2024-05-20 13:30:00,10,10.28,8.89,11.67
2024-05-20 13:30:00,15,8.61,7.21,10.0
2024-05-20 13:30:00,20,6.99,5.6,8.39
2024-05-20 13:30:00,30,4.94,3.43,6.45
2024-05-20 13:30:00,40,4.16,2.65,5.67
2024-05-20 13:30:00,50,3.72,2.34,5.1
2024-05-20 14:30:00,5,10.51,8.42,12.6
2024-05-20 14:30:00,10,10.25,8.86,11.64
2024-05-20 14:30:00,15,8.52,7.13,9.92
2024-05-20 14:30:00,20,6.89,5.49,8.28
2024-05-20 14:30:00,30,4.8,3.29,6.31
2024-05-20 14:30:00,40,4.09,2.58,5.6
2024-05-20 14:30:00,50,3.69,2.31,5.07
2024-05-20 15:30:00,5,10.55,8.46,12.64
2024-05-20 15:30:00,10,10.21,8.81,11.6
2024-05-20 15:30:00,15,8.51,7.11,9.9
2024-05-20 15:30:00,20,6.92,5.53,8.32
2024-05-20 15:30:00,30,4.95,3.43,6.46
2024-05-20 15:30:00,40,4.2,2.68,5.71
2024-05-20 15:30:00,50,3.74,2.36,5.12
2024-05-20 16:30:00,5,10.65,8.56,12.74
2024-05-20 16:30:00,10,10.23,8.83,11.62
2024-05-20 16:30:00,15,8.5,7.11,9.9
2024-05-20 16:30:00,20,6.92,5.53,8.32
2024-05-20 16:30:00,30,4.95,3.43,6.46
2024-05-20 16:30:00,40,4.18,2.66,5.69
2024-05-20 16:30:00,50,3.68,2.3,5.06
2024-05-20 17:30:00,5,10.72,8.63,12.81
2024-05-20 17:30:00,10,10.22,8.83,11.62
2024-05-20 17:30:00,15,8.5,7.11,9.89
2024-05-20 17:30:00,20,6.91,5.52,8.3
2024-05-20 17:30:00,30,4.93,3.41,6.44
2024-05-20 17:30:00,40,4.19,2.68,5.7
2024-05-20 17:30:00,50,3.71,2.32,5.09
2024-05-20 18:30:00,5,10.75,8.66,12.84
2024-05-20 18:30:00,10,10.19,8.8,11.59
2024-05-20 18:30:00,15,8.46,7.06,9.85
2024-05-20 18:30:00,20,6.83,5.43,8.22
2024-05-20 18:30:00,30,4.81,3.29,6.32
2024-05-20 18:30:00,40,4.13,2.62,5.64
2024-05-20 18:30:00,50,3.73,2.35,5.11
2024-05-20 19:30:00,5,10.78,8.69,12.87
2024-05-20 19:30:00,10,10.2,8.81,11.6
2024-05-20 19:30:00,15,8.46,7.07,9.85
2024-05-20 19:30:00,20,6.8,5.41,8.19
2024-05-20 19:30:00,30,4.74,3.23,6.26
2024-05-20 19:30:00,40,4.18,2.67,5.7
2024-05-20 19:30:00,50,3.91,2.53,5.29
2024-05-20 20:30:00,5,10.82,8.73,12.92
2024-05-20 20:30:00,10,10.27,8.87,11.66
2024-05-20 20:30:00,15,8.5,7.11,9.9
2024-05-20 20:30:00,20,6.81,5.42,8.21
2024-05-20 20:30:00,30,4.69,3.18,6.2
2024-05-20 20:30:00,40,4.09,2.57,5.6
2024-05-20 20:30:00,50,3.78,2.4,5.16
2024-05-20 21:30:00,5,10.86,8.77,12.95
2024-05-20 21:30:00,10,10.35,8.96,11.75
2024-05-20 21:30:00,15,8.59,7.19,9.98
2024-05-20 21:30:00,20,6.88,5.49,8.28
2024-05-20 21:30:00,30,4.74,3.23,6.25
2024-05-20 21:30:00,40,4.13,2.62,5.64
2024-05-20 21:30:00,50,3.81,2.43,5.19
2024-05-20 22:30:00,5,10.89,8.8,12.99
2024-05-20 22:30:00,10,10.4,9.01,11.79
2024-05-20 22:30:00,15,8.64,7.25,10.04
2024-05-20 22:30:00,20,6.95,5.56,8.35
2024-05-20 22:30:00,30,4.81,3.3,6.33
2024-05-20 22:30:00,40,4.16,2.65,5.68
2024-05-20 22:30:00,50,3.8,2.42,5.18
2024-05-20 23:30:00,5,10.95,8.86,13.04
2024-05-20 23:30:00,10,10.37,8.98,11.77
2024-05-20 23:30:00,15,8.64,7.24,10.03
2024-05-20 23:30:00,20,6.98,5.58,8.37
2024-05-20 23:30:00,30,4.89,3.38,6.4
2024-05-20 23:30:00,40,4.2,2.69,5.72
2024-05-20 23:30:00,50,3.81,2.43,5.19
2024-05-21 00:30:00,5,11.01,8.92,13.1
2024-05-21 00:30:00,10,10.33,8.93,11.72
2024-05-21 00:30:00,15,8.61,7.21,10.0
2024-05-21 00:30:00,20,6.99,5.6,8.39
2024-05-21 00:30:00,30,4.95,3.43,6.46
2024-05-21 00:30:00,40,4.23,2.72,5.74
2024-05-21 00:30:00,50,3.81,2.43,5.19
2024-05-21 01:30:00,5,10.94,8.85,13.03
2024-05-21 01:30:00,10,10.3,8.9,11.69
2024-05-21 01:30:00,15,8.54,7.15,9.93
2024-05-21 01:30:00,20,6.92,5.53,8.32
2024-05-21 01:30:00,30,4.84,3.33,6.35
2024-05-21 01:30:00,40,4.2,2.69,5.72
2024-05-21 01:30:00,50,3.83,2.45,5.21
2024-05-21 02:30:00,5,10.74,8.65,12.83
2024-05-21 02:30:00,10,10.2,8.8,11.59
2024-05-21 02:30:00,15,8.43,7.04,9.83
2024-05-21 02:30:00,20,6.82,5.43,8.22
2024-05-21 02:30:00,30,4.76,3.24,6.27
2024-05-21 02:30:00,40,4.15,2.64,5.66
2024-05-21 02:30:00,50,3.81,2.43,5.19
2024-05-21 03:30:00,5,10.49,8.4,12.58
2024-05-21 03:30:00,10,10.04,8.65,11.43
2024-05-21 03:30:00,15,8.3,6.9,9.69
2024-05-21 03:30:00,20,6.73,5.34,8.13
2024-05-21 03:30:00,30,4.73,3.22,6.25
2024-05-21 03:30:00,40,4.13,2.62,5.64
2024-05-21 03:30:00,50,3.79,2.41,5.17
2024-05-21 04:30:00,5,9.19,6.87,11.5
2024-05-21 04:30:00,10,9.27,7.88,10.66
2024-05-21 04:30:00,15,8.08,6.69,9.48
2024-05-21 04:30:00,20,6.95,5.47,8.42
2024-05-21 04:30:00,30,4.74,3.23,6.26
2024-05-21 04:30:00,40,4.23,2.77,5.68
2024-05-21 04:30:00,50,3.69,2.31,5.07
2024-05-21 05:30:00,5,9.01,6.69,11.32
2024-05-21 05:30:00,10,9.23,7.84,10.63
2024-05-21 05:30:00,15,8.04,6.65,9.44
2024-05-21 05:30:00,20,6.91,5.44,8.38
2024-05-21 05:30:00,30,4.7,3.19,6.22
2024-05-21 05:30:00,40,4.21,2.75,5.67
2024-05-21 05:30:00,50,3.68,2.3,5.06
2024-05-21 06:30:00,5,8.86,6.54,11.18
2024-05-21 06:30:00,10,9.16,7.77,10.55
2024-05-21 06:30:00,15,7.98,6.58,9.37
2024-05-21 06:30:00,20,6.86,5.39,8.33
2024-05-21 06:30:00,30,4.65,3.13,6.16
2024-05-21 06:30:00,40,4.19,2.73,5.65
2024-05-21 06:30:00,50,3.67,2.29,5.05
2024-05-21 07:30:00,5,8.73,6.42,11.05
2024-05-21 07:30:00,10,9.05,7.66,10.45
2024-05-21 07:30:00,15,7.88,6.49,9.28
2024-05-21 07:30:00,20,6.8,5.33,8.27
2024-05-21 07:30:00,30,4.59,3.08,6.1
2024-05-21 07:30:00,40,4.17,2.71,5.63
2024-05-21 07:30:00,50,3.66,2.28,5.04
2024-05-21 08:30:00,5,8.62,6.3,10.94
2024-05-21 08:30:00,10,8.91,7.52,10.3
2024-05-21 08:30:00,15,7.77,6.37,9.16
2024-05-21 08:30:00,20,6.72,5.25,8.2
2024-05-21 08:30:00,30,4.52,3.0,6.03
2024-05-21 08:30:00,40,4.16,2.7,5.61
2024-05-21 08:30:00,50,3.66,2.28,5.04
2024-05-21 09:30:00,5,8.52,6.21,10.84
2024-05-21 09:30:00,10,8.73,7.34,10.13
2024-05-21 09:30:00,15,7.63,6.24,9.03
2024-05-21 09:30:00,20,6.65,5.18,8.13
2024-05-21 09:30:00,30,4.45,2.94,5.97
