Date,Depth,CorrTemp,CorrLow,CorrHigh
2024-03-15 19:30:00,10,3.68,2.47,4.89
2024-03-15 19:30:00,15,3.68,2.36,5.0
2024-03-15 19:30:00,20,3.68,2.23,5.13
2024-03-15 20:30:00,5,3.68,2.51,4.85
2024-03-15 20:30:00,10,3.68,2.47,4.89
2024-03-15 20:30:00,15,3.68,2.36,5.0
2024-03-15 20:30:00,20,3.68,2.23,5.13
2024-03-15 21:30:00,5,3.67,2.5,4.84
2024-03-15 21:30:00,10,3.67,2.46,4.88
2024-03-15 21:30:00,15,3.67,2.35,4.99
2024-03-15 21:30:00,20,3.67,2.22,5.12
2024-03-15 22:30:00,5,3.66,2.49,4.83
2024-03-15 22:30:00,10,3.66,2.45,4.87
2024-03-15 22:30:00,15,3.66,2.34,4.98
2024-03-15 22:30:00,20,3.66,2.21,5.11
2024-03-15 23:30:00,5,3.66,2.49,4.83
2024-03-15 23:30:00,10,3.66,2.45,4.87
2024-03-15 23:30:00,15,3.66,2.34,4.98
2024-03-15 23:30:00,20,3.66,2.21,5.11
2024-03-16 00:30:00,5,3.65,2.48,4.82
2024-03-16 00:30:00,10,3.65,2.44,4.86
2024-03-16 00:30:00,15,3.65,2.33,4.97
2024-03-16 00:30:00,20,3.65,2.2,5.1
2024-03-16 01:30:00,5,3.65,2.48,4.82
2024-03-16 01:30:00,10,3.65,2.44,4.86
2024-03-16 01:30:00,15,3.65,2.33,4.97
2024-03-16 01:30:00,20,3.66,2.21,5.11
2024-03-16 02:30:00,5,3.66,2.49,4.83
2024-03-16 02:30:00,10,3.66,2.45,4.87
2024-03-16 02:30:00,15,3.66,2.34,4.98
2024-03-16 02:30:00,20,3.66,2.21,5.11
2024-03-16 03:30:00,5,3.66,2.49,4.83
2024-03-16 03:30:00,10,3.66,2.45,4.87
2024-03-16 03:30:00,15,3.66,2.34,4.98
2024-03-16 03:30:00,20,3.66,2.21,5.11
2024-03-16 04:30:00,5,3.65,2.48,4.82
2024-03-16 04:30:00,10,3.65,2.44,4.86
2024-03-16 04:30:00,15,3.65,2.33,4.97
2024-03-16 04:30:00,20,3.65,2.2,5.1
2024-03-16 05:30:00,5,3.64,2.47,4.81
2024-03-16 05:30:00,10,3.64,2.43,4.85
2024-03-16 05:30:00,15,3.64,2.32,4.96
2024-03-16 05:30:00,20,3.64,2.19,5.09
2024-03-16 06:30:00,5,3.62,2.45,4.79
2024-03-16 06:30:00,10,3.62,2.41,4.83
2024-03-16 06:30:00,15,3.62,2.3,4.94
2024-03-16 06:30:00,20,3.62,2.17,5.07
2024-03-16 07:30:00,5,3.6,2.43,4.77
2024-03-16 07:30:00,10,3.6,2.39,4.81
2024-03-16 07:30:00,15,3.6,2.28,4.92
2024-03-16 07:30:00,20,3.6,2.15,5.05
2024-03-16 08:30:00,5,3.58,2.41,4.75
2024-03-16 08:30:00,10,3.58,2.37,4.79
2024-03-16 08:30:00,15,3.58,2.26,4.9
2024-03-16 08:30:00,20,3.58,2.13,5.03
2024-03-16 09:30:00,5,3.58,2.41,4.75
2024-03-16 09:30:00,10,3.58,2.37,4.79
2024-03-16 09:30:00,15,3.58,2.26,4.9
2024-03-16 09:30:00,20,3.58,2.13,5.03
2024-03-16 10:30:00,5,3.51,2.34,4.68
2024-03-16 10:30:00,10,3.51,2.3,4.72
2024-03-16 10:30:00,15,3.52,2.2,4.84
2024-03-16 10:30:00,20,3.52,2.07,4.97
2024-03-16 11:30:00,5,3.32,2.15,4.49
2024-03-16 11:30:00,10,3.33,2.12,4.54
2024-03-16 11:30:00,15,3.39,2.07,4.71
2024-03-16 11:30:00,20,3.4,1.95,4.85
2024-03-16 12:30:00,5,3.18,2.01,4.35
2024-03-16 12:30:00,10,3.18,1.97,4.39
2024-03-16 12:30:00,15,3.29,1.97,4.61
2024-03-16 12:30:00,20,3.32,1.87,4.77
2024-03-16 13:30:00,5,3.26,2.09,4.43
2024-03-16 13:30:00,10,3.26,2.05,4.47
2024-03-16 13:30:00,15,3.3,1.98,4.62
2024-03-16 13:30:00,20,3.31,1.86,4.76
2024-03-16 14:30:00,5,3.45,2.28,4.62
2024-03-16 14:30:00,10,3.45,2.24,4.66
2024-03-16 14:30:00,15,3.45,2.13,4.77
2024-03-16 14:30:00,20,3.45,2.0,4.9
2024-03-16 15:30:00,5,3.6,2.43,4.77
2024-03-16 15:30:00,10,3.6,2.39,4.81
2024-03-16 15:30:00,15,3.6,2.28,4.92
2024-03-16 15:30:00,20,3.6,2.15,5.05
2024-03-16 16:30:00,5,3.68,2.51,4.85
2024-03-16 16:30:00,10,3.68,2.47,4.89
2024-03-16 16:30:00,15,3.68,2.36,5.0
2024-03-16 16:30:00,20,3.68,2.23,5.13
2024-03-16 17:30:00,5,3.72,2.55,4.89
2024-03-16 17:30:00,10,3.72,2.51,4.93
2024-03-16 17:30:00,15,3.72,2.4,5.04
2024-03-16 17:30:00,20,3.72,2.27,5.17
2024-03-16 18:30:00,5,3.73,2.56,4.9
2024-03-16 18:30:00,10,3.73,2.52,4.94
2024-03-16 18:30:00,15,3.73,2.41,5.05
2024-03-16 18:30:00,20,3.73,2.28,5.18
2024-03-16 19:30:00,5,3.73,2.56,4.9
2024-03-16 19:30:00,10,3.73,2.52,4.94
2024-03-16 19:30:00,15,3.73,2.41,5.05
2024-03-16 19:30:00,20,3.73,2.28,5.18
2024-03-16 20:30:00,5,3.73,2.56,4.9
2024-03-16 20:30:00,10,3.73,2.52,4.94
2024-03-16 20:30:00,15,3.73,2.41,5.05
2024-03-16 20:30:00,20,3.73,2.28,5.18
2024-03-16 21:30:00,5,3.72,2.55,4.89
2024-03-16 21:30:00,10,3.72,2.51,4.93
2024-03-16 21:30:00,15,3.72,2.4,5.04
2024-03-16 21:30:00,20,3.72,2.27,5.17
2024-03-16 22:30:00,5,3.71,2.54,4.88
2024-03-16 22:30:00,10,3.71,2.5,4.92
2024-03-16 22:30:00,15,3.71,2.39,5.03
2024-03-16 22:30:00,20,3.71,2.26,5.16
2024-03-16 23:30:00,5,3.7,2.53,4.87
2024-03-16 23:30:00,10,3.7,2.49,4.91
2024-03-16 23:30:00,15,3.7,2.38,5.02
2024-03-16 23:30:00,20,3.7,2.25,5.15
2024-03-17 00:30:00,5,3.69,2.52,4.86
2024-03-17 00:30:00,10,3.69,2.48,4.9
2024-03-17 00:30:00,15,3.7,2.38,5.02
2024-03-17 00:30:00,20,3.7,2.25,5.15
2024-03-17 01:30:00,5,3.69,2.52,4.86
2024-03-17 01:30:00,10,3.69,2.48,4.9
2024-03-17 01:30:00,15,3.69,2.37,5.01
2024-03-17 01:30:00,20,3.69,2.24,5.14
2024-03-17 02:30:00,5,3.69,2.52,4.86
2024-03-17 02:30:00,10,3.69,2.48,4.9
2024-03-17 02:30:00,15,3.69,2.37,5.01
2024-03-17 02:30:00,20,3.69,2.24,5.14
2024-03-17 03:30:00,5,3.69,2.52,4.86
2024-03-17 03:30:00,10,3.69,2.48,4.9
2024-03-17 03:30:00,15,3.69,2.37,5.01
2024-03-17 03:30:00,20,3.69,2.24,5.14
2024-03-17 04:30:00,5,3.68,2.51,4.85
2024-03-17 04:30:00,10,3.68,2.47,4.89
2024-03-17 04:30:00,15,3.68,2.36,5.0
2024-03-17 04:30:00,20,3.68,2.23,5.13
2024-03-17 05:30:00,5,3.67,2.5,4.84
2024-03-17 05:30:00,10,3.67,2.46,4.88
2024-03-17 05:30:00,15,3.67,2.35,4.99
2024-03-17 05:30:00,20,3.67,2.22,5.12
2024-03-17 06:30:00,5,3.67,2.5,4.84
2024-03-17 06:30:00,10,3.67,2.46,4.88
2024-03-17 06:30:00,15,3.67,2.35,4.99
2024-03-17 06:30:00,20,3.67,2.22,5.12
2024-03-17 07:30:00,5,3.66,2.49,4.83
2024-03-17 07:30:00,10,3.66,2.45,4.87
2024-03-17 07:30:00,15,3.66,2.34,4.98
2024-03-17 07:30:00,20,3.66,2.21,5.11
2024-03-17 08:30:00,5,3.65,2.48,4.82
2024-03-17 08:30:00,10,3.65,2.44,4.86
2024-03-17 08:30:00,15,3.65,2.33,4.97
2024-03-17 08:30:00,20,3.65,2.2,5.1
2024-03-17 09:30:00,5,3.65,2.48,4.82
2024-03-17 09:30:00,10,3.65,2.44,4.86
2024-03-17 09:30:00,15,3.65,2.33,4.97
2024-03-17 09:30:00,20,3.65,2.2,5.1
2024-03-17 10:30:00,5,3.65,2.48,4.82
2024-03-17 10:30:00,10,3.65,2.44,4.86
2024-03-17 10:30:00,15,3.65,2.33,4.97
2024-03-17 10:30:00,20,3.65,2.2,5.1
2024-03-17 11:30:00,5,3.65,2.48,4.82
2024-03-17 11:30:00,10,3.65,2.44,4.86
2024-03-17 11:30:00,15,3.65,2.33,4.97
2024-03-17 11:30:00,20,3.65,2.2,5.1
2024-03-17 12:30:00,5,3.62,2.45,4.79
2024-03-17 12:30:00,10,3.62,2.41,4.83
2024-03-17 12:30:00,15,3.62,2.3,4.94
2024-03-17 12:30:00,20,3.62,2.17,5.07
2024-03-17 13:30:00,5,3.58,2.41,4.75
2024-03-17 13:30:00,10,3.58,2.37,4.79
2024-03-17 13:30:00,15,3.58,2.26,4.9
2024-03-17 13:30:00,20,3.58,2.13,5.03
2024-03-17 14:30:00,5,3.56,2.39,4.73
2024-03-17 14:30:00,10,3.56,2.35,4.77
2024-03-17 14:30:00,15,3.56,2.24,4.88
2024-03-17 14:30:00,20,3.56,2.11,5.01
2024-03-17 15:30:00,5,3.6,2.43,4.77
2024-03-17 15:30:00,10,3.6,2.39,4.81
2024-03-17 15:30:00,15,3.6,2.28,4.92
2024-03-17 15:30:00,20,3.6,2.15,5.05
2024-03-17 16:30:00,5,3.65,2.48,4.82
2024-03-17 16:30:00,10,3.65,2.44,4.86
2024-03-17 16:30:00,15,3.65,2.33,4.97
2024-03-17 16:30:00,20,3.65,2.2,5.1
2024-03-17 17:30:00,5,3.68,2.51,4.85
2024-03-17 17:30:00,10,3.68,2.47,4.89
2024-03-17 17:30:00,15,3.68,2.36,5.0
2024-03-17 17:30:00,20,3.68,2.23,5.13
2024-03-17 18:30:00,5,3.69,2.52,4.86
2024-03-17 18:30:00,10,3.69,2.48,4.9
2024-03-17 18:30:00,15,3.69,2.37,5.01
2024-03-17 18:30:00,20,3.69,2.24,5.14
2024-03-17 19:30:00,5,3.7,2.53,4.87
2024-03-17 19:30:00,10,3.7,2.49,4.91
2024-03-17 19:30:00,15,3.7,2.38,5.02
2024-03-17 19:30:00,20,3.7,2.25,5.15
2024-03-17 20:30:00,5,3.71,2.54,4.88
2024-03-17 20:30:00,10,3.71,2.5,4.92
2024-03-17 20:30:00,15,3.71,2.39,5.03
2024-03-17 20:30:00,20,3.71,2.26,5.16
2024-03-17 21:30:00,5,3.7,2.53,4.87
2024-03-17 21:30:00,10,3.7,2.49,4.91
2024-03-17 21:30:00,15,3.7,2.38,5.02
2024-03-17 21:30:00,20,3.7,2.25,5.15
2024-03-17 22:30:00,5,3.7,2.53,4.87
2024-03-17 22:30:00,10,3.7,2.49,4.91
2024-03-17 22:30:00,15,3.7,2.38,5.02
2024-03-17 22:30:00,20,3.7,2.25,5.15
2024-03-17 23:30:00,5,3.69,2.52,4.86
2024-03-17 23:30:00,10,3.69,2.48,4.9
2024-03-17 23:30:00,15,3.69,2.37,5.01
2024-03-17 23:30:00,20,3.69,2.24,5.14
2024-03-18 00:30:00,5,3.67,2.5,4.84
2024-03-18 00:30:00,10,3.68,2.47,4.89
2024-03-18 00:30:00,15,3.68,2.36,5.0
2024-03-18 00:30:00,20,3.68,2.23,5.13
2024-03-18 01:30:00,5,3.66,2.49,4.83
2024-03-18 01:30:00,10,3.66,2.45,4.87
2024-03-18 01:30:00,15,3.66,2.34,4.98
2024-03-18 01:30:00,20,3.66,2.21,5.11
2024-03-18 02:30:00,5,3.65,2.48,4.82
2024-03-18 02:30:00,10,3.65,2.44,4.86
2024-03-18 02:30:00,15,3.65,2.33,4.97
2024-03-18 02:30:00,20,3.65,2.2,5.1
2024-03-18 03:30:00,5,3.64,2.47,4.81
2024-03-18 03:30:00,10,3.64,2.43,4.85
2024-03-18 03:30:00,15,3.64,2.32,4.96
2024-03-18 03:30:00,20,3.64,2.19,5.09
2024-03-18 04:30:00,5,3.62,2.45,4.79
2024-03-18 04:30:00,10,3.62,2.41,4.83
2024-03-18 04:30:00,15,3.62,2.3,4.94
2024-03-18 04:30:00,20,3.62,2.17,5.07
2024-03-18 05:30:00,5,3.61,2.44,4.78
2024-03-18 05:30:00,10,3.61,2.4,4.82
2024-03-18 05:30:00,15,3.61,2.29,4.93
2024-03-18 05:30:00,20,3.61,2.16,5.06
2024-03-18 06:30:00,5,3.6,2.43,4.77
2024-03-18 06:30:00,10,3.6,2.39,4.81
2024-03-18 06:30:00,15,3.6,2.28,4.92
2024-03-18 06:30:00,20,3.6,2.15,5.05
2024-03-18 07:30:00,5,3.58,2.41,4.75
2024-03-18 07:30:00,10,3.58,2.37,4.79
2024-03-18 07:30:00,15,3.58,2.26,4.9
2024-03-18 07:30:00,20,3.58,2.13,5.03
2024-03-18 08:30:00,5,3.57,2.4,4.74
2024-03-18 08:30:00,10,3.57,2.36,4.78
2024-03-18 08:30:00,15,3.57,2.25,4.89
2024-03-18 08:30:00,20,3.57,2.12,5.02
2024-03-18 09:30:00,5,3.57,2.4,4.74
2024-03-18 09:30:00,10,3.57,2.36,4.78
2024-03-18 09:30:00,15,3.57,2.25,4.89
2024-03-18 09:30:00,20,3.57,2.12,5.02
2024-03-18 10:30:00,5,3.54,2.37,4.71
2024-03-18 10:30:00,10,3.53,2.32,4.74
2024-03-18 10:30:00,15,3.53,2.21,4.85
2024-03-18 10:30:00,20,3.53,2.08,4.98
2024-03-18 11:30:00,5,3.45,2.28,4.62
2024-03-18 11:30:00,10,3.45,2.24,4.66
2024-03-18 11:30:00,15,3.45,2.13,4.77
2024-03-18 11:30:00,20,3.45,2.0,4.9
2024-03-18 12:30:00,5,3.41,2.24,4.58
2024-03-18 12:30:00,10,3.41,2.2,4.62
2024-03-18 12:30:00,15,3.41,2.09,4.73
2024-03-18 12:30:00,20,3.4,1.95,4.85
2024-03-18 13:30:00,5,3.41,2.24,4.58
2024-03-18 13:30:00,10,3.4,2.19,4.61
2024-03-18 13:30:00,15,3.4,2.08,4.72
2024-03-18 13:30:00,20,3.4,1.95,4.85
2024-03-18 14:30:00,5,3.42,2.25,4.59
2024-03-18 14:30:00,10,3.42,2.21,4.63
2024-03-18 14:30:00,15,3.41,2.09,4.73
2024-03-18 14:30:00,20,3.41,1.96,4.86
2024-03-18 15:30:00,5,3.42,2.25,4.59
2024-03-18 15:30:00,10,3.42,2.21,4.63
2024-03-18 15:30:00,15,3.42,2.1,4.74
2024-03-18 15:30:00,20,3.42,1.97,4.87
2024-03-18 16:30:00,5,3.41,2.24,4.58
2024-03-18 16:30:00,10,3.41,2.2,4.62
2024-03-18 16:30:00,15,3.41,2.09,4.73
2024-03-18 16:30:00,20,3.41,1.96,4.86
2024-03-18 17:30:00,5,3.36,2.19,4.53
2024-03-18 17:30:00,10,3.36,2.15,4.57
2024-03-18 17:30:00,15,3.36,2.04,4.68
2024-03-18 17:30:00,20,3.36,1.91,4.81
2024-03-18 18:30:00,5,3.3,2.13,4.47
2024-03-18 18:30:00,10,3.3,2.09,4.51
2024-03-18 18:30:00,15,3.3,1.98,4.62
2024-03-18 18:30:00,20,3.3,1.85,4.75
2024-03-18 19:30:00,5,3.26,2.09,4.43
2024-03-18 19:30:00,10,3.26,2.05,4.47
2024-03-18 19:30:00,15,3.26,1.94,4.58
2024-03-18 19:30:00,20,3.26,1.81,4.71
2024-03-18 20:30:00,5,3.27,2.1,4.44
2024-03-18 20:30:00,10,3.27,2.06,4.48
2024-03-18 20:30:00,15,3.27,1.95,4.59
2024-03-18 20:30:00,20,3.27,1.82,4.72
2024-03-18 21:30:00,5,3.34,2.17,4.51
2024-03-18 21:30:00,10,3.34,2.13,4.55
2024-03-18 21:30:00,15,3.34,2.02,4.66
2024-03-18 21:30:00,20,3.34,1.89,4.79
2024-03-18 22:30:00,5,3.41,2.24,4.58
2024-03-18 22:30:00,10,3.41,2.2,4.62
2024-03-18 22:30:00,15,3.41,2.09,4.73
2024-03-18 22:30:00,20,3.41,1.96,4.86
2024-03-18 23:30:00,5,3.45,2.28,4.62
2024-03-18 23:30:00,10,3.45,2.24,4.66
2024-03-18 23:30:00,15,3.45,2.13,4.77
2024-03-18 23:30:00,20,3.45,2.0,4.9
2024-03-19 00:30:00,5,3.46,2.29,4.63
2024-03-19 00:30:00,10,3.46,2.25,4.67
2024-03-19 00:30:00,15,3.46,2.14,4.78
2024-03-19 00:30:00,20,3.46,2.01,4.91
2024-03-19 01:30:00,5,3.45,2.28,4.62
2024-03-19 01:30:00,10,3.45,2.24,4.66
2024-03-19 01:30:00,15,3.45,2.13,4.77
2024-03-19 01:30:00,20,3.45,2.0,4.9
2024-03-19 02:30:00,5,3.43,2.26,4.6
2024-03-19 02:30:00,10,3.43,2.22,4.64
2024-03-19 02:30:00,15,3.43,2.11,4.75
2024-03-19 02:30:00,20,3.43,1.98,4.88
2024-03-19 03:30:00,5,3.41,2.24,4.58
2024-03-19 03:30:00,10,3.41,2.2,4.62
2024-03-19 03:30:00,15,3.41,2.09,4.73
2024-03-19 03:30:00,20,3.41,1.96,4.86
2024-03-19 04:30:00,5,3.38,2.21,4.55
2024-03-19 04:30:00,10,3.38,2.17,4.59
2024-03-19 04:30:00,15,3.38,2.06,4.7
2024-03-19 04:30:00,20,3.38,1.93,4.83
2024-03-19 05:30:00,5,3.36,2.19,4.53
2024-03-19 05:30:00,10,3.36,2.15,4.57
2024-03-19 05:30:00,15,3.36,2.04,4.68
2024-03-19 05:30:00,20,3.36,1.91,4.81
2024-03-19 06:30:00,5,3.34,2.17,4.51
2024-03-19 06:30:00,10,3.34,2.13,4.55
2024-03-19 06:30:00,15,3.34,2.02,4.66
2024-03-19 06:30:00,20,3.34,1.89,4.79
2024-03-19 07:30:00,5,3.33,2.16,4.5
2024-03-19 07:30:00,10,3.33,2.12,4.54
2024-03-19 07:30:00,15,3.33,2.01,4.65
2024-03-19 07:30:00,20,3.33,1.88,4.78
2024-03-19 08:30:00,5,3.32,2.15,4.49
2024-03-19 08:30:00,10,3.32,2.11,4.53
2024-03-19 08:30:00,15,3.32,2.0,4.64
2024-03-19 08:30:00,20,3.32,1.87,4.77
2024-03-19 09:30:00,5,3.29,2.12,4.46
2024-03-19 09:30:00,10,3.29,2.08,4.5
2024-03-19 09:30:00,15,3.3,1.98,4.62
2024-03-19 09:30:00,20,3.3,1.85,4.75
2024-03-19 10:30:00,5,3.15,1.98,4.32
2024-03-19 10:30:00,10,3.15,1.94,4.36
2024-03-19 10:30:00,15,3.23,1.91,4.55
2024-03-19 10:30:00,20,3.26,1.81,4.71
2024-03-19 11:30:00,5,2.95,1.78,4.12
2024-03-19 11:30:00,10,3.01,1.8,4.22
2024-03-19 11:30:00,15,3.14,1.82,4.46
2024-03-19 11:30:00,20,3.19,1.74,4.64
2024-03-19 12:30:00,5,2.89,1.72,4.06
2024-03-19 12:30:00,10,2.97,1.76,4.18
2024-03-19 12:30:00,15,3.07,1.75,4.39
2024-03-19 12:30:00,20,3.11,1.66,4.56
2024-03-19 13:30:00,5,2.94,1.77,4.11
2024-03-19 13:30:00,10,3.0,1.79,4.21
2024-03-19 13:30:00,15,3.04,1.72,4.36
2024-03-19 13:30:00,20,3.06,1.61,4.51
2024-03-19 14:30:00,5,3.01,1.84,4.18
2024-03-19 14:30:00,10,3.04,1.83,4.25
2024-03-19 14:30:00,15,3.06,1.74,4.38
2024-03-19 14:30:00,20,3.07,1.62,4.52
2024-03-19 15:30:00,5,3.05,1.88,4.22
2024-03-19 15:30:00,10,3.06,1.85,4.27
2024-03-19 15:30:00,15,3.07,1.75,4.39
2024-03-19 15:30:00,20,3.08,1.63,4.53
2024-03-19 16:30:00,5,3.05,1.88,4.22
2024-03-19 16:30:00,10,3.05,1.84,4.26
2024-03-19 16:30:00,15,3.07,1.75,4.39
2024-03-19 16:30:00,20,3.08,1.63,4.53
2024-03-19 17:30:00,5,3.0,1.83,4.17
2024-03-19 17:30:00,10,3.01,1.8,4.22
2024-03-19 17:30:00,15,3.01,1.69,4.33
2024-03-19 17:30:00,20,3.02,1.57,4.47
2024-03-19 18:30:00,5,2.93,1.76,4.1
2024-03-19 18:30:00,10,2.93,1.72,4.14
2024-03-19 18:30:00,15,2.93,1.61,4.25
2024-03-19 18:30:00,20,2.93,1.48,4.38
2024-03-19 19:30:00,5,2.86,1.69,4.03
2024-03-19 19:30:00,10,2.86,1.65,4.07
2024-03-19 19:30:00,15,2.86,1.54,4.18
2024-03-19 19:30:00,20,2.86,1.41,4.31
2024-03-19 20:30:00,5,2.83,1.66,4.0
2024-03-19 20:30:00,10,2.83,1.62,4.04
2024-03-19 20:30:00,15,2.83,1.51,4.15
2024-03-19 20:30:00,20,2.83,1.38,4.28
2024-03-19 21:30:00,5,2.82,1.65,3.99
2024-03-19 21:30:00,10,2.82,1.61,4.03
2024-03-19 21:30:00,15,2.82,1.5,4.14
2024-03-19 21:30:00,20,2.82,1.37,4.27
2024-03-19 22:30:00,5,2.83,1.66,4.0
2024-03-19 22:30:00,10,2.84,1.63,4.05
2024-03-19 22:30:00,15,2.84,1.52,4.16
2024-03-19 22:30:00,20,2.83,1.38,4.28
2024-03-19 23:30:00,5,2.89,1.72,4.06
2024-03-19 23:30:00,10,2.89,1.68,4.1
2024-03-19 23:30:00,15,2.89,1.57,4.21
2024-03-19 23:30:00,20,2.89,1.44,4.34
2024-03-20 00:30:00,5,2.96,1.79,4.13
2024-03-20 00:30:00,10,2.96,1.75,4.17
2024-03-20 00:30:00,15,2.96,1.64,4.28
2024-03-20 00:30:00,20,2.96,1.51,4.41
2024-03-20 01:30:00,5,3.0,1.83,4.17
2024-03-20 01:30:00,10,3.0,1.79,4.21
2024-03-20 01:30:00,15,3.0,1.68,4.32
2024-03-20 01:30:00,20,3.0,1.55,4.45
2024-03-20 02:30:00,5,3.01,1.84,4.18
2024-03-20 02:30:00,10,3.01,1.8,4.22
2024-03-20 02:30:00,15,3.01,1.69,4.33
2024-03-20 02:30:00,20,3.01,1.56,4.46
2024-03-20 03:30:00,5,3.01,1.84,4.18
2024-03-20 03:30:00,10,3.01,1.8,4.22
2024-03-20 03:30:00,15,3.01,1.69,4.33
2024-03-20 03:30:00,20,3.01,1.56,4.46
2024-03-20 04:30:00,5,3.01,1.84,4.18
2024-03-20 04:30:00,10,3.01,1.8,4.22
2024-03-20 04:30:00,15,3.01,1.69,4.33
2024-03-20 04:30:00,20,3.02,1.57,4.47
2024-03-20 05:30:00,5,3.01,1.84,4.18
2024-03-20 05:30:00,10,3.01,1.8,4.22
2024-03-20 05:30:00,15,3.02,1.7,4.34
2024-03-20 05:30:00,20,3.02,1.57,4.47
2024-03-20 06:30:00,5,3.01,1.84,4.18
2024-03-20 06:30:00,10,3.02,1.81,4.23
2024-03-20 06:30:00,15,3.02,1.7,4.34
2024-03-20 06:30:00,20,3.02,1.57,4.47
2024-03-20 07:30:00,5,2.72,1.55,3.89
2024-03-20 07:30:00,10,2.95,1.74,4.16
2024-03-20 07:30:00,15,3.02,1.7,4.34
2024-03-20 07:30:00,20,3.02,1.57,4.47
2024-03-20 08:30:00,5,1.7,0.53,2.87
2024-03-20 08:30:00,10,2.54,1.33,3.75
2024-03-20 08:30:00,15,2.96,1.64,4.28
2024-03-20 08:30:00,20,3.02,1.57,4.47
2024-03-20 09:30:00,5,0.55,0.0,1.72
2024-03-20 09:30:00,10,1.84,0.63,3.05
2024-03-20 09:30:00,15,2.74,1.42,4.06
2024-03-20 09:30:00,20,3.0,1.55,4.45
2024-03-20 10:30:00,5,0.0,0.0,1.17
2024-03-20 10:30:00,10,1.21,0.0,2.42
2024-03-20 10:30:00,15,2.33,1.01,3.65
2024-03-20 10:30:00,20,2.96,1.51,4.41
2024-03-20 11:30:00,5,0.0,0.0,1.17
2024-03-20 11:30:00,10,0.71,0.0,1.92
2024-03-20 11:30:00,15,1.89,0.57,3.21
2024-03-20 11:30:00,20,2.87,1.42,4.32
2024-03-20 12:30:00,5,0.0,0.0,1.17
2024-03-20 12:30:00,10,0.66,0.0,1.87
2024-03-20 12:30:00,15,1.61,0.29,2.93
2024-03-20 12:30:00,20,2.73,1.28,4.18
2024-03-20 13:30:00,5,0.08,0.0,1.25
2024-03-20 13:30:00,10,0.91,0.0,2.12
2024-03-20 13:30:00,15,1.68,0.36,3.0
2024-03-20 13:30:00,20,2.61,1.16,4.06
2024-03-20 14:30:00,5,0.23,0.0,1.4
2024-03-20 14:30:00,10,1.12,0.0,2.33
2024-03-20 14:30:00,15,1.92,0.6,3.24
2024-03-20 14:30:00,20,2.56,1.11,4.01
2024-03-20 15:30:00,5,0.37,0.0,1.54
2024-03-20 15:30:00,10,1.3,0.09,2.51
2024-03-20 15:30:00,15,2.14,0.82,3.46
2024-03-20 15:30:00,20,2.52,1.07,3.97
2024-03-20 16:30:00,5,0.49,0.0,1.66
2024-03-20 16:30:00,10,1.47,0.26,2.68
2024-03-20 16:30:00,15,2.27,0.95,3.59
2024-03-20 16:30:00,20,2.48,1.03,3.93
2024-03-20 17:30:00,5,0.54,0.0,1.71
2024-03-20 17:30:00,10,1.6,0.39,2.81
2024-03-20 17:30:00,15,2.33,1.01,3.65
2024-03-20 17:30:00,20,2.47,1.02,3.92
