Date,Depth,Temp,Salinity
2024/5/21 3:00,20,7.83,33.52
2024/5/21 3:00,30,7.69,33.55
2024/5/21 3:00,40,7.49,33.57
2024/5/24 3:00,5,9.9,32.71
2024/5/24 3:00,10,9.66,32.92
2024/5/24 3:00,15,9.08,33.12
2024/5/24 3:00,20,8.75,33.21
2024/5/24 3:00,30,8.24,33.34
2024/5/29 3:00,5,9.92,32.36
2024/5/29 3:00,10,9.7,32.54
2024/5/29 3:00,15,9.27,32.65
2024/5/29 3:00,20,9.22,32.7
2024/5/29 3:00,30,9.25,32.72
2024/5/29 3:00,40,9.21,32.76
2024/5/31 3:00,5,9.86,32.67
2024/5/31 3:00,10,9.86,32.76
2024/5/31 3:00,15,9.84,32.8
2024/5/31 3:00,20,9.86,32.82
2024/5/31 3:00,30,9.6,32.86
2024/5/31 3:00,40,9.47,32.92
2024/5/31 3:00,50,9.45,32.95
2024/6/4 3:00,5,11.54,32.84
2024/6/4 3:00,10,10.81,33.11
2024/6/4 3:00,15,10.02,33.13
2024/6/4 3:00,20,9.9,33.18
2024/6/4 3:00,30,9.41,33.23
2024/6/4 3:00,40,9.08,33.27
2024/6/4 3:00,50,9.05,33.3
2024/6/7 3:00,5,10.88,33.66
2024/6/7 3:00,10,10.49,33.69
2024/6/7 3:00,15,10.22,33.73
2024/6/7 3:00,20,9.91,33.75
2024/6/7 3:00,30,9.73,33.77
2024/6/7 3:00,40,9.51,33.79
2024/6/11 3:00,5,10.5,33.32
2024/6/11 3:00,10,9.6,33.36
2024/6/11 3:00,15,9.52,33.39
2024/6/11 3:00,20,9.52,33.41
2024/6/11 3:00,30,9.49,33.43
2024/6/11 3:00,40,9.27,33.44
2024/6/14 3:00,5,14.07,32.7
2024/6/14 3:00,10,12.06,33.02
2024/6/14 3:00,15,11.98,33.04
2024/6/14 3:00,20,11.93,33.07
2024/6/14 3:00,30,11.69,33.1
2024/6/14 3:00,40,11.6,33.12
2024/6/19 3:00,5,14.32,32.88
2024/6/19 3:00,10,13.5,33.03
2024/6/19 3:00,15,12.41,33.11
2024/6/19 3:00,20,12.09,33.11
2024/6/19 3:00,30,10.39,33.21
2024/6/19 3:00,40,9.96,33.24
2024/6/19 3:00,50,9.98,33.24
2024/6/28 3:00,5,13.56,33.15
2024/6/28 3:00,10,12.59,33.23
2024/6/28 3:00,15,12.33,33.26
2024/6/28 3:00,20,12.22,33.28
2024/6/28 3:00,30,12.14,33.29
2024/6/28 3:00,40,11.93,33.29
2024/7/3 3:00,5,14.58,32.66
2024/7/3 3:00,10,13.93,32.73
2024/7/3 3:00,15,12.13,32.81
2024/7/3 3:00,20,10.89,32.87
2024/7/3 3:00,30,10.46,32.9
2024/7/3 3:00,40,10.19,32.91
2024/7/10 3:00,5,15.95,33.35
2024/7/10 3:00,10,15.34,33.36
2024/7/10 3:00,15,14.15,33.4
2024/7/10 3:00,20,13.11,33.46
2024/7/10 3:00,30,12.63,33.52
2024/7/10 3:00,40,12.62,33.53
2024/7/12 3:00,5,17.06,32.8
2024/7/12 3:00,10,16.33,32.81
2024/7/12 3:00,15,13.17,33
2024/7/12 3:00,20,12.5,33.05
2024/7/12 3:00,30,12.38,33.07
2024/7/12 3:00,40,12.28,33.08
2024/7/16 3:00,5,18.47,32.87
2024/7/16 3:00,10,18.37,33.1
2024/7/16 3:00,15,17.28,33.09
2024/7/16 3:00,20,16.24,33.11
2024/7/16 3:00,30,13.33,33.24
2024/7/16 3:00,40,12.12,33.27
2024/7/19 3:00,5,17.78,32.17
2024/7/19 3:00,10,17.04,32.28
2024/7/19 3:00,15,15.57,32.34
2024/7/19 3:00,20,12.67,32.46
2024/7/19 3:00,30,11.97,32.47
2024/7/19 3:00,40,11.16,32.46
2024/7/24 3:00,5,18.77,32.49
2024/7/24 3:00,10,18.45,32.53
2024/7/24 3:00,15,18.07,32.61
2024/7/24 3:00,20,16.56,32.68
2024/7/24 3:00,30,14.88,32.72
2024/7/24 3:00,40,13.9,32.73
2024/7/27 3:00,5,19.54,33.04
2024/7/27 3:00,10,19.12,33.08
2024/7/27 3:00,15,15.46,33.1
2024/7/27 3:00,20,13.51,33.18
2024/7/27 3:00,30,12.67,33.21
2024/7/27 3:00,40,12.47,33.22
2024/7/31 3:00,5,18.42,32.64
2024/7/31 3:00,10,18.32,32.63
2024/7/31 3:00,15,17.71,32.65
2024/7/31 3:00,20,16.98,32.66
2024/7/31 3:00,30,13.29,32.74
2024/7/31 3:00,40,13.23,32.74
2024/8/6 3:00,5,19.73,32.95
2024/8/6 3:00,10,19.42,32.96
2024/8/6 3:00,15,19.39,33.05
2024/8/6 3:00,20,18.21,33.21
2024/8/6 3:00,30,16.8,33.32
2024/8/6 3:00,40,16.13,33.34
2024/8/9 3:00,5,20.76,33.21
2024/8/9 3:00,10,19.66,33.15
2024/8/9 3:00,15,17.69,33.38
2024/8/9 3:00,20,15.08,33.53
2024/8/9 3:00,30,14.66,33.55
2024/8/9 3:00,40,14.16,33.55
2024/8/20 3:00,5,18.74,33.22
2024/8/20 3:00,10,18.08,33.35
2024/8/20 3:00,15,16.28,33.42
2024/8/20 3:00,20,14.88,33.52
2024/8/20 3:00,30,12.82,33.59
2024/8/20 3:00,40,12.5,33.62
2024/8/23 3:00,5,20.16,32.87
2024/8/23 3:00,10,20.07,32.9
2024/8/23 3:00,15,18.09,33
2024/8/23 3:00,20,13.89,33.17
2024/8/23 3:00,30,13.33,33.19
2024/8/23 3:00,40,13.06,33.19
2024/8/27 3:00,5,19.35,32.82
2024/8/27 3:00,10,18.86,32.89
2024/8/27 3:00,15,15.19,33.14
2024/8/27 3:00,20,14.24,33.17
2024/8/27 3:00,30,13.27,33.19
2024/8/27 3:00,40,12.48,33.22
2024/8/30 3:00,5,20.85,33.03
2024/8/30 3:00,10,19.9,33.07
2024/8/30 3:00,15,18.06,33.2
2024/8/30 3:00,20,16.85,33.26
2024/8/30 3:00,30,15.58,33.3
2024/8/30 3:00,40,15.39,33.31
2024/9/3 3:00,5,22.3,32.39
2024/9/3 3:00,10,22.3,32.47
2024/9/3 3:00,15,22.2,32.53
2024/9/3 3:00,20,20.32,32.6
2024/9/3 3:00,30,20.06,32.66
2024/9/3 3:00,40,17.21,32.85
2024/9/3 4:00,5,22.3,32.67
2024/9/3 4:00,10,22.3,32.66
2024/9/3 4:00,15,22.2,32.67
2024/9/3 4:00,20,20.44,32.71
2024/9/3 4:00,30,19.99,32.72
2024/9/3 4:00,40,17.23,32.86
2024/9/13 6:00,5,21.73,32.43
2024/9/13 6:00,10,21.6,32.51
2024/9/13 6:00,15,21.43,32.59
2024/9/13 6:00,20,21.38,32.62
2024/9/13 6:00,30,21.28,32.65
2024/9/13 6:00,40,21.26,32.66
2024/9/17 3:00,5,20.6,32.9
2024/9/17 3:00,10,17.66,32.83
2024/9/17 3:00,15,14.71,33.1
2024/9/17 3:00,20,14.26,33.15
2024/9/17 3:00,30,13.13,33.29
2024/9/17 3:00,40,12.55,33.3
2024/9/24 4:00,5,17.86,32.85
2024/9/24 4:00,10,17.53,32.93
2024/9/24 4:00,15,17.54,32.96
2024/9/24 4:00,20,17.27,32.97
2024/9/24 4:00,30,17.08,33.02
2024/9/24 4:00,40,16.91,33
2024/9/27 4:00,5,17.57,33.07
2024/9/27 4:00,10,16.63,33.15
2024/9/27 4:00,15,16.01,33.17
2024/9/27 4:00,20,15.48,33.18
2024/9/27 4:00,30,12.5,33.22
2024/9/27 4:00,40,12.19,33.22
2024/9/27 4:00,50,11.98,33.26
2024/10/1 4:00,5,19.47,32.85
2024/10/1 4:00,10,19.47,32.88
2024/10/1 4:00,15,19.05,32.91
2024/10/1 4:00,20,18.23,32.96
2024/10/1 4:00,30,15.43,33.03
2024/10/1 4:00,40,14.28,33.04
2024/10/5 4:00,5,18.64,33.39
2024/10/5 4:00,10,18.6,33.41
2024/10/5 4:00,15,18.45,33.44
2024/10/5 4:00,20,18.38,33.44
2024/10/5 4:00,30,18.3,33.45
2024/10/5 4:00,40,18.28,33.45
2024/10/9 4:00,5,16.96,33.21
2024/10/9 4:00,10,16.91,33.22
2024/10/9 4:00,15,16.94,33.24
2024/10/9 4:00,20,16.84,33.26
2024/10/9 4:00,30,16.76,33.28
2024/10/9 4:00,40,16.77,33.3
2024/10/15 4:00,5,15.19,33.7
2024/10/15 4:00,10,15.98,34.03
2024/10/15 4:00,15,15.97,34.05
2024/10/15 4:00,20,16.25,34.14
2024/10/15 4:00,30,12.93,34.31
2024/10/15 4:00,40,12.13,34.35
2024/10/18 4:00,5,16.93,33.51
2024/10/18 4:00,10,16.93,33.59
2024/10/18 4:00,15,16.92,33.61
2024/10/18 4:00,20,16.93,33.65
2024/10/18 4:00,30,16.92,33.66
2024/10/18 4:00,40,16.92,33.67
2024/10/25 4:00,5,14.61,33.49
2024/10/25 4:00,10,14.61,33.57
2024/10/25 4:00,15,14.61,33.61
2024/10/25 4:00,20,14.6,33.63
2024/10/25 4:00,30,14.61,33.66
2024/10/25 4:00,40,14.58,33.67
2024/10/25 4:00,50,14.58,33.67
2024/10/29 4:00,5,14.08,33.42
2024/10/29 5:00,5,14.1,33.77
2024/10/29 5:00,10,14.07,33.64
2024/10/29 5:00,15,13.96,33.66
2024/10/29 5:00,20,13.92,33.67
2024/10/29 5:00,30,13.84,33.67
2024/10/29 5:00,40,13.84,33.68
2024/11/1 5:00,5,14.21,33.45
2024/11/1 5:00,10,14.11,33.5
2024/11/1 5:00,15,14.04,33.53
2024/11/1 5:00,20,14,33.53
2024/11/1 5:00,30,13.95,33.55
2024/11/1 5:00,40,13.87,33.55
2024/11/8 5:00,5,10.1,32.78
2024/11/8 5:00,10,10.07,32.88
2024/11/8 5:00,15,10.07,32.91
2024/11/8 5:00,20,10.07,32.93
2024/11/8 5:00,30,10.05,32.96
2024/11/8 5:00,40,10.05,32.98
2024/11/8 5:00,50,10.03,32.97
2024/11/12 5:00,5,13.09,33.35
2024/11/12 5:00,10,13.01,33.43
2024/11/12 5:00,15,12.9,33.46
2024/11/12 5:00,20,12.7,33.47
2024/11/12 5:00,30,10.58,33.3
2024/11/12 5:00,40,9.54,33.17
2024/11/15 5:00,5,12.7,33.7
2024/11/15 5:00,10,12.7,33.73
2024/11/15 5:00,15,12.7,33.74
2024/11/15 5:00,20,12.71,33.75
2024/11/15 6:00,5,12.71,33.79
2024/11/15 6:00,10,12.71,33.79
2024/11/15 6:00,15,12.71,33.79
2024/11/15 6:00,20,12.71,33.79
2024/11/15 6:00,30,12.72,33.78
2024/11/15 6:00,40,12.72,33.78
2024/11/21 6:00,5,10.97,33.51
2024/11/21 6:00,10,10.97,33.56
2024/11/21 6:00,15,10.97,33.59
2024/11/21 6:00,20,10.96,33.6
2024/11/21 6:00,30,10.96,33.62
2024/11/21 6:00,40,10.95,33.63
2024/11/21 6:00,50,10.95,33.63
2024/11/26 8:00,5,5.3,31.68
2024/11/26 8:00,10,6.47,32.63
2024/11/26 8:00,15,6.52,32.76
2024/11/26 8:00,20,6.61,32.96
2024/11/26 8:00,30,7.33,33.19
2024/11/26 8:00,40,7.62,33.27
2024/12/2 7:00,5,8.88,33.37
2024/12/2 7:00,10,8.87,33.38
2024/12/2 7:00,15,8.86,33.39
2024/12/2 7:00,20,8.87,33.41
2024/12/2 7:00,30,8.87,33.42
2024/12/2 7:00,40,8.88,33.43
2025/4/11 4:00,5,6.18,32.89
2025/4/11 4:00,10,6.15,32.97
2025/4/11 4:00,15,6.12,33.01
2025/4/11 4:00,20,6.12,33.03
2025/4/11 4:00,30,6.12,33.04
2025/4/11 4:00,40,6.12,33.05
2025/4/18 4:00,5,4.79,33.39
2025/4/18 4:00,10,4.79,33.39
2025/4/18 4:00,15,4.79,33.39
2025/4/18 4:00,20,4.79,33.39
2025/4/18 4:00,30,4.79,33.4
2025/4/18 4:00,40,4.79,33.4
2025/4/18 4:00,50,4.79,33.39
2025/4/26 4:00,5,6.59,33.04
2025/4/26 4:00,10,6.59,33.07
2025/4/26 4:00,15,6.59,33.09
2025/4/26 4:00,20,6.58,33.09
2025/4/26 4:00,30,6.59,33.09
2025/4/26 4:00,40,6.58,33.09
2025/5/1 4:00,5,6.83,32.91
2025/5/1 4:00,10,6.76,32.99
2025/5/1 4:00,15,6.55,33.09
2025/5/1 4:00,20,6.28,33.19
2025/5/1 4:00,30,6.09,33.28
2025/5/1 4:00,40,6.02,33.32
2025/5/7 3:00,5,9.08,32.18
2025/5/7 3:00,10,8.98,32.36
2025/5/7 3:00,15,8.96,32.39
2025/5/7 3:00,20,8.95,32.42
2025/5/7 3:00,30,8.9,32.47
2025/5/7 3:00,40,8.83,32.54
2025/5/9 3:00,5,9.37,32.4
2025/5/9 3:00,10,9.22,32.61
2025/5/9 3:00,15,8.99,32.72
2025/5/9 3:00,20,8.53,32.91
2025/5/9 3:00,30,8.14,33
2025/5/9 3:00,40,8.07,33.04
2025/5/13 3:00,5,8.95,32.69
2025/5/13 3:00,10,8.47,33
2025/5/13 3:00,15,8.14,33.06
2025/5/13 3:00,20,7.91,33.08
2025/5/13 3:00,30,7.78,33.16
2025/5/13 3:00,40,7.78,33.16
2025/5/16 3:00,5,9.12,32.71
2025/5/16 3:00,10,8.58,32.97
2025/5/16 3:00,15,8.41,33.04
2025/5/16 3:00,20,8.27,33.09
2025/5/16 3:00,30,8.11,33.12
2025/5/16 3:00,40,8.09,33.11
2025/5/20 3:00,5,9.88,32.94
2025/5/20 3:00,10,9.84,32.97
2025/5/20 3:00,15,9.78,33
2025/5/20 3:00,20,9.72,33.02
2025/5/20 3:00,30,9.64,33.05
2025/5/20 3:00,40,9.57,33.06
2025/5/24 3:00,5,10.75,33.13
2025/5/24 3:00,10,10.3,33.42
2025/5/24 3:00,15,10.24,33.46
2025/5/24 3:00,20,10.09,33.54
2025/5/24 3:00,30,9.99,33.57
2025/5/24 3:00,40,9.7,33.62
2025/5/29 3:00,5,10.68,33.43
2025/5/29 3:00,10,10.46,33.5
2025/5/29 3:00,15,10.25,33.54
2025/5/29 3:00,20,9.75,33.63
2025/5/29 3:00,30,9.01,33.64
2025/5/29 3:00,40,8.68,33.65
2025/6/12 3:00,5,11.74,33.27
2025/6/12 3:00,10,11.73,33.28
2025/6/12 3:00,15,11.71,33.3
2025/6/12 3:00,20,11.61,33.3
2025/6/12 3:00,30,11.44,33.37
2025/6/12 3:00,40,9.65,33.52
2025/6/20 3:00,5,13.87,32.74
2025/6/20 3:00,10,13.45,32.78
2025/6/20 3:00,15,13.42,32.78
2025/6/20 3:00,20,13.36,32.79
2025/6/20 3:00,30,13.27,32.79
2025/6/20 3:00,40,13.26,32.79
2025/6/28 3:00,5,13.87,33.15
2025/6/28 3:00,10,11.85,33.19
2025/6/28 3:00,15,11.24,33.2
2025/6/28 3:00,20,11.1,33.21
2025/6/28 3:00,30,10.99,33.21
2025/6/28 3:00,40,10.85,33.22
2025/7/1 3:00,5,15.61,33.02
2025/7/1 3:00,10,13.7,33.1
2025/7/1 3:00,15,11.97,33.11
2025/7/1 3:00,20,11.76,33.11
2025/7/1 3:00,30,11.43,33.12
2025/7/1 3:00,40,11.31,33.12
2025/7/10 3:00,5,18.21,32.76
2025/7/10 3:00,10,18.05,32.85
2025/7/10 3:00,15,17.37,32.93
2025/7/10 3:00,20,16.65,32.93
2025/7/10 3:00,30,13.67,32.97
2025/7/10 3:00,40,12.87,32.98
2025/7/19 3:00,5,19.83,33.07
2025/7/19 3:00,10,19.62,33.22
2025/7/19 3:00,15,19.07,33.25
2025/7/19 3:00,20,17.59,33.28
2025/7/19 3:00,30,13.85,33.33
2025/7/19 3:00,40,13.58,33.32
2025/7/26 3:00,5,21.52,32.46
2025/7/26 3:00,10,21.45,32.49
2025/7/26 3:00,15,20.59,32.65
2025/7/26 3:00,20,19.17,32.7
2025/7/26 3:00,30,14.51,32.81
2025/7/26 3:00,40,13.26,32.86
2025/7/26 3:00,50,13.12,32.89
2025/7/29 3:00,5,22.16,33.06
2025/7/29 3:00,10,18.69,33.29
2025/7/29 3:00,15,15.52,33.36
2025/7/29 3:00,20,14.86,33.35
2025/7/29 3:00,30,14.37,33.32
2025/7/29 3:00,40,14.05,33.32
2025/8/1 4:00,5,23.9,32.39
2025/8/1 4:00,10,22.23,32.67
2025/8/1 4:00,15,19.28,32.82
2025/8/1 4:00,20,18.27,32.83
2025/8/1 4:00,30,17.24,32.84
2025/8/1 4:00,40,16.58,32.85
2025/8/5 3:00,5,22.01,32.78
2025/8/5 3:00,10,20.61,32.85
2025/8/5 3:00,15,16.07,33.03
2025/8/5 3:00,20,12.96,33.15
2025/8/5 3:00,30,11.65,33.17
2025/8/5 3:00,40,11.45,33.17
2025/8/9 3:00,5,21.17,32.94
2025/8/9 3:00,10,17.98,33.01
2025/8/9 3:00,15,14.57,33.17
2025/8/9 3:00,20,13.3,33.18
2025/8/9 3:00,30,12.61,33.22
2025/8/9 3:00,40,12.42,33.22
2025/8/21 3:00,5,23.3,32.72
2025/8/21 3:00,10,22.45,32.91
2025/8/21 3:00,15,19.26,33.12
2025/8/21 3:00,20,16.95,33.19
2025/8/21 3:00,30,14.46,33.27
2025/8/21 3:00,40,13.79,33.32
2025/8/26 3:00,5,24.03,32.71
2025/8/26 3:00,10,23.29,32.86
2025/8/26 3:00,15,22.56,32.93
2025/8/26 3:00,20,18.46,33.07
2025/8/26 3:00,30,16.1,33.13
2025/8/26 3:00,40,15.71,33.14
2025/8/30 3:00,5,21.6,32.67
2025/8/30 3:00,10,20.69,32.94
2025/8/30 3:00,15,20.39,33.03
2025/8/30 3:00,20,19.99,33.11
2025/8/30 3:00,30,18.52,33.17
2025/8/30 3:00,40,18.13,33.17
2025/9/2 4:00,5,23.05,32.82
2025/9/2 4:00,10,23.02,32.81
2025/9/2 4:00,15,21.61,33.09
2025/9/2 4:00,20,17.81,33.44
2025/9/2 4:00,30,16.3,33.51
2025/9/2 4:00,40,14.85,33.6
2025/9/5 4:00,5,22.84,32.96
2025/9/5 4:00,10,22.29,33.31
2025/9/5 4:00,15,20.1,33.47
2025/9/5 4:00,20,18.64,33.53
2025/9/5 4:00,30,16.67,33.61
2025/9/5 4:00,40,15.96,33.64
2025/9/9 4:00,5,23.52,33.07
2025/9/9 4:00,10,23.46,33.22
2025/9/9 4:00,15,23.44,33.23
2025/9/9 4:00,20,23.39,33.24
2025/9/9 4:00,30,22.17,33.35
2025/9/9 4:00,40,21.7,33.38
2025/9/12 4:00,5,23.07,32.84
2025/9/12 4:00,10,22.66,32.93
2025/9/12 4:00,15,22.46,32.96
2025/9/12 4:00,20,22.22,33
2025/9/12 4:00,30,21.94,33.04
2025/9/12 4:00,40,21.47,33.11
2025/9/20 4:00,5,21.6,32.9
2025/9/20 4:00,10,20.59,32.97
2025/9/20 4:00,15,19.76,33.13
2025/9/20 4:00,20,18.71,33.18
2025/9/20 4:00,30,15.99,33.28
2025/9/20 4:00,40,14.45,33.4
2025/9/23 4:00,5,21.22,32.96
2025/9/23 4:00,10,21.23,33.02
2025/9/23 4:00,15,21.15,33.04
2025/9/23 4:00,20,18.27,33.26
2025/9/23 4:00,30,15.42,33.42
2025/9/23 4:00,40,14.77,33.44
2025/9/26 4:00,5,21.45,32.84
2025/9/26 4:00,10,21.45,32.8
2025/9/26 4:00,15,21.45,32.83
2025/9/26 4:00,20,21.45,32.84
2025/9/26 4:00,30,21.45,32.84
2025/9/26 4:00,40,21.46,32.84
2025/9/30 4:00,5,20.48,32.82
2025/9/30 4:00,10,20.38,32.87
2025/9/30 4:00,15,20.39,32.88
2025/9/30 4:00,20,20.34,32.9
2025/9/30 4:00,30,20.27,32.91
2025/9/30 4:00,40,17.56,33.06
2025/10/3 4:00,5,20.41,32.8
2025/10/3 4:00,10,20.05,32.87
2025/10/3 4:00,15,18.5,32.98
2025/10/3 4:00,20,15.19,33.16
2025/10/3 4:00,30,12.7,33.32
2025/10/3 4:00,40,12.43,33.33
2025/10/22 4:00,5,13.25,32.5
2025/10/22 4:00,10,13.26,32.54
2025/10/22 4:00,15,13.24,32.55
2025/10/22 4:00,20,12.17,32.67
2025/10/22 4:00,30,11.22,32.86
2025/10/22 4:00,40,11.19,32.88
2025/10/25 4:00,5,13.16,33
2025/10/25 4:00,10,13.07,33.04
2025/10/25 4:00,15,12.99,33.05
2025/10/25 4:00,20,12.92,33.05
2025/10/25 4:00,30,12.85,33.05
2025/10/25 4:00,40,12.85,33.06
2025/11/3 5:00,5,12.04,32.96
2025/11/3 5:00,10,12.04,32.98
2025/11/3 5:00,15,12.04,33
2025/11/3 5:00,20,11.64,33.01
2025/11/3 5:00,30,10.33,33.01
2025/11/3 5:00,40,9.81,33.03
